Frame,Visibility,X,Y,OriginalFrame,TimeSec
0,1,642,95,17125,685.0
1,1,650,110,17126,685.04
2,1,648,100,17127,685.08
3,1,635,60,17128,685.12
4,1,640,80,17129,685.16
5,1,632,70,17130,685.2
6,1,622,38,17131,685.24
7,1,702.75,31.5,17132,685.28
8,1,783.5,25.0,17133,685.32
9,1,864.25,18.5,17134,685.36
10,1,945,12,17135,685.4
11,1,942,12,17136,685.44
12,1,858.667,25.333,17137,685.48
13,1,775.333,38.667,17138,685.52
14,1,692,52,17139,685.56
15,1,741.0,28.5,17140,685.6
16,1,790,5,17141,685.64
17,1,706.0,10.0,17142,685.68
18,1,622,15,17143,685.72
19,1,622,18,17144,685.76
20,1,618,18,17145,685.8
21,1,635,20,17146,685.84
22,1,733.5,12.5,17147,685.88
23,1,832,5,17148,685.92
24,1,754.667,4.0,17149,685.96
25,1,677.333,3.0,17150,686.0
26,1,600,2,17151,686.04
27,1,598,5,17152,686.08
28,1,598,5,17153,686.12
29,1,595,5,17154,686.16
30,1,595,5,17155,686.2
31,1,595,8,17156,686.24
32,1,595,8,17157,686.28
33,1,595,8,17158,686.32
34,1,595,8,17159,686.36
35,1,595,8,17160,686.4
36,1,592.5,6.5,17161,686.44
37,1,590,5,17162,686.48
38,1,662.667,38.333,17163,686.52
39,1,735.333,71.667,17164,686.56
40,1,808,105,17165,686.6
41,1,867.0,78.333,17166,686.64
42,1,926.0,51.667,17167,686.68
43,1,985,25,17168,686.72
44,1,982,28,17169,686.76
45,1,968.5,15.0,17170,686.8
46,1,955,2,17171,686.84
47,1,950,5,17172,686.88
48,1,980,30,17173,686.92
49,1,980,30,17174,686.96
50,1,918,5,17175,687.0
51,1,964.0,55.0,17176,687.04
52,1,1010.0,105.0,17177,687.08
53,1,1056.0,155.0,17178,687.12
54,1,1102,205,17179,687.16
55,1,1102,200,17180,687.2
56,1,1102,185,17181,687.24
57,1,1105,188,17182,687.28
58,1,1105.0,175.333,17183,687.32
59,1,1105.0,162.667,17184,687.36
60,1,1105,150,17185,687.4
61,1,1020.833,142.0,17186,687.44
62,1,936.667,134.0,17187,687.48
63,1,852.5,126.0,17188,687.52
64,1,768.333,118.0,17189,687.56
65,1,684.167,110.0,17190,687.6
66,1,600,102,17191,687.64
67,1,595,112,17192,687.68
68,1,590.0,121.0,17193,687.72
69,1,585,130,17194,687.76
70,1,580,138,17195,687.8
71,1,555.0,144.0,17196,687.84
72,1,530,150,17197,687.88
73,1,528,160,17198,687.92
74,1,525,170,17199,687.96
75,0,0,0,17200,688.0
